"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1","pvista","pprazo","blmargem","encomenda","local","perecivel","venclote"
8196,"8196","CD 02 CR Cotovelo Duplo 2 - TM",133.05,95.00,26,"FINANCEIRO",0,133.05,0,0,0,0,"*",93.21,0,0.00,"*","*","*","*",0.00,0,"OK 2022","060",50.00,"*",1,"T&M ACESSÓRIOS      ",6650,1,"76109000","1800","UND","0000",0.000,"*",53.00,29.00,-31.00,"1007100",0,60,5405,5,3,"*",0.00,139835,0,1,50.00,0.00,0.00,0,0,"*","N","0000-00-00"
4935,"4935","Puxador Simples PT c/Tampa de Alumínio -  1601010",0.70,0.40,40,"FABIO",0,0.70,75,75,0,0,"*",0.52,30,0.00,"*","*","*","*",0.14,0,"OK 2022","060",4419.00,"*",1,"PICHU               ",3749,1,"39259090","0000","UND","0000",0.000,"*",667.00,1335.00,2582.00,"1001300",0,0,5102,5,3,"*",-126.00,892,0,1,4900.00,0.00,0.00,0,0,"*","N","0000-00-00"
4937,"4937","Puxador Classic 10cm BC - Mundial",28.77,19.18,50,"COMPRAS",0,28.77,50,50,0,0,"*",24.93,30,0.00,"*","*","*","*",4.68,0,"OK 2023","060",6.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3750,1,"83024100","1200","UND","0000",0.000,"*",17.00,437.00,-43.00,"1007400",0,60,5405,5,3,"*",119.00,918,0,1,32.00,0.00,0.00,0,0,"*","N","0000-00-00"
4938,"4938","Puxador Classic 10cm CR Acetinado - Isero",23.90,16.19,50,"FINANCEIRO",0,23.90,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.68,0,"OK 2023","060",203.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3751,1,"83024100","1200","UND","0000",0.000,"*",101.00,191.00,-4.00,"1007400",0,60,5405,5,3,"*",184.00,999999,0,1,203.00,0.00,0.00,0,0,"*","N","0000-00-00"
4939,"4939","Puxador Classic 10cm CR - Mundial",23.75,16.05,50,"FINANCEIRO",0,23.75,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.32,0,"OK 2023","060",204.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3752,1,"83024100","1200","UND","0000",0.000,"*",261.00,399.00,0.00,"1007400",0,60,5405,5,3,"*",200.00,999999,0,1,204.00,0.00,0.00,0,0,"*","N","0000-00-00"
9438,"9438","SM 1101S CR Dobradiça Superior - Glasspeças",32.77,20.48,47,"FABIO",0,32.77,60,60,0,0,"*",28.67,40,0.00,"*","*","*","*",20.76,0,"OK 2021","060",214.00,"*",1,"GLASSPEÇAS          ",7959,1,"83021000","1800","UND","0000",0.000,"*",80.00,29.00,0.00,"1007400",0,60,5405,5,3,"*",28.00,138135,0,1,216.00,0.00,0.00,0,0,"*","N","0000-00-00"
11850,"11850","Conj Aces Kit Pia PT",16.20,12.46,117,"FINANCEIRO",0,16.20,30,30,50,0,"*",0.00,0,0.00,"*","*","*","*",0.60,0,"OK 2021","060",-114.00,"*",1,"VBT                 ",10403,1,"39259090","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,591,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
12383,"12383","Prolongador 25x25mm 1 x 2.5cm Inox preto - v marq",7.80,5.20,115,"GERENCIA",0,7.80,50,50,0,0,"*",6.76,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",83.00,"*",1,"GLASS VETRO         ",10939,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,999999,0,1,97.00,0.00,0.00,0,0,"*","N","0000-00-00"
4958,"4958","Puxador 770 Liso ZF CR (15cm) - Mundial/Isero",39.99,27.55,50,"FINANCEIRO",0,39.99,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.83,0,"OK 2023","060",15.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3766,1,"83024100","1200","UND","0000",0.000,"*",62.00,35.00,0.00,"1007400",0,0,5102,0,0,"*",80.00,999999,0,1,17.00,0.00,0.00,0,0,"*","N","0000-00-00"
4965,"4965","Suporte Tucano Médio PT - B Comp/GDS",13.54,8.46,78,"FABIO",0,13.54,60,60,0,0,"*",11.84,40,0.00,"*","*","*","*",5.40,0,"OK 2021","060",387.00,"*",1,"V MARQUES           ",3773,0,"79070090","0000","UND","0000",0.000,"*",408.00,74.00,38.00,"2803700",0,0,5102,0,1,"*",107.00,142224,0,1,402.00,0.00,0.00,0,0,"*","N","0000-00-00"
4967,"4967","Suporte Tucano Pequeno BC - WR/ GDS-QC",11.33,7.08,78,"FABIO",0,11.33,60,60,0,0,"*",9.91,40,0.00,"*","*","*","*",5.18,0,"OK 2021","060",178.00,"*",1,"V MARQUES           ",3775,0,"79070090","0000","UND","0000",0.000,"*",659.00,132.00,0.00,"2803700",0,0,5102,0,0,"*",174.00,142224,0,1,178.00,0.00,0.00,0,0,"*","N","0000-00-00"
4969,"4969","Suporte Tucano Pequeno CZ - B COMP/WR",5.35,3.56,78,"SISTEMA",0,5.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.18,0,"OK 2021","060",194.00,"*",1,"GDS/V MARQUES/WR    ",3777,0,"94039090","0000","UND","0000",0.000,"*",260.00,213.00,0.00,"2803700",0,0,5102,0,0,"*",58.00,0,0,1,194.00,0.00,0.00,0,0,"*","N","0000-00-00"
4975,"4975","Puxador Tubular Ferro BC - Mundial/Isero",31.52,21.36,50,"FINANCEIRO",0,31.52,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.40,0,"OK 2023","060",2.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3778,1,"83024100","1200","UND","0000",0.000,"*",39.00,29.00,19.00,"1007400",0,60,5405,5,3,"*",21.00,999999,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
4976,"4976","Puxador Tubular Ferro CR - Mundial",28.12,19.04,50,"FINANCEIRO",0,28.12,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.79,0,"OK 2023","060",37.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3779,1,"83024100","1200","UND","0000",0.000,"*",12.00,-21.00,51.00,"1007400",0,60,5405,5,3,"*",49.00,999999,0,1,37.00,0.00,0.00,0,0,"*","N","0000-00-00"
4977,"4977","Puxador Tubular Ferro PT - Mundial",28.12,19.04,50,"FINANCEIRO",0,28.12,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.79,0,"OK 2023","060",16.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3780,1,"83024100","1200","UND","0000",0.000,"*",18.00,-15.00,29.00,"1007400",0,60,5405,5,3,"*",3.00,999999,0,1,12.00,0.00,0.00,0,0,"*","N","0000-00-00"
4995,"4995","Suporte Tucano Pequeno CR - Potência/GDS-QC",11.14,6.96,78,"FABIO",0,11.14,60,60,0,0,"*",9.74,40,0.00,"*","*","*","*",5.18,0,"OK 2021","060",-85.00,"*",1,"V MARQUES           ",3788,0,"79070090","1800","UND","0000",0.000,"*",392.00,117.00,54.00,"2803700",0,0,5102,5,3,"*",428.00,142224,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5000,"5000","Suporte Tucano Pequeno PT - B Comp/GDS-QC",10.21,6.38,78,"FABIO",0,10.21,60,60,0,0,"*",8.93,40,0.00,"*","*","*","*",5.18,0,"OK 2021","060",-22.00,"*",1,"V MARQUES           ",3793,0,"79070090","0000","UND","0000",0.000,"*",463.00,397.00,0.00,"2803700",0,0,5102,0,0,"*",71.00,142224,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5004,"5004","T Grande p/Tela Mosq Perfil 2 PT ",2.89,1.72,40,"SISTEMA",0,2.89,0,0,0,0,"*",1.84,0,0.00,"*","*","*","*",0.64,0,"OK 2021","000",65.00,"*",1,"PICHU               ",3796,0,"39259090","1800","UND","0000",0.000,"*",161.00,175.00,-30.00,"1002000",0,60,5405,5,3,"*",99.00,0,0,1,189.00,0.00,0.00,0,0,"*","N","0000-00-00"
5006,"5006","T Grande p/Tela Mosq Perfil 2 BC - 1109049",3.25,2.03,40,"FABIO",0,3.25,60,60,0,0,"*",2.84,40,0.00,"*","*","*","*",0.79,0,"OK 2021","000",145.00,"*",1,"PICHU               ",3798,0,"39269090","1800","UND","0000",0.000,"*",146.00,154.00,-5.00,"1002000",0,0,5102,0,3,"*",-4.00,892,0,1,367.00,0.00,0.00,0,0,"*","N","0000-00-00"
5007,"5007","Rebitador POP SET PS 15 - Stanley",279.00,195.68,114,"SISTEMA",0,279.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",32.33,0,"OK 2021","060",2.00,"*",1,"STANLEY             ",3799,1,"82032010","1800","UND","0000",0.000,"*",0.00,11.00,0.00,"0800800",0,0,5102,0,0,"*",6.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
5008,"5008","Tarjeta - Center Lider",0.95,0.68,92,"SISTEMA",0,0.95,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.68,0,"OK 2021","000",24.00,"*",1,"COFEMA              ",3800,0,"76101000","1800","UND","0000",0.000,"*",-60.00,55.00,256.00,"1007100",0,60,5405,5,3,"*",25.00,0,0,1,24.00,0.00,0.00,0,0,"*","N","0000-00-00"
5013,"5013","Ferrolho 2 Branco PAR - Fergus UN",15.62,9.76,59,"FABIO",0,15.62,60,60,0,0,"*",12.69,30,0.00,"*","*","*","*",2.00,0,"OK 2023","060",186.00,"*",1,"FERGUS              ",3805,1,"83014000","1800","UND","0000",0.000,"*",278.00,82.00,-49.00,"1007500",0,60,5405,5,3,"*",-89.00,140446,0,1,24.00,0.00,0.00,0,0,"*","N","0000-00-00"
5018,"5018","Nyl 214 PT Tampa p/Corrimão Chato ",1.16,0.69,40,"COMPRAS",0,1.16,0,0,0,0,"*",0.75,0,0.00,"*","*","*","*",0.43,0,"OK 2021","060",743.00,"*",1,"PICHU               ",3810,1,"39259090","0000","UND","0000",0.000,"*",108.00,179.00,-2.00,"1001600",0,60,5405,0,0,"*",58.00,892,0,1,783.00,0.00,0.00,0,0,"*","N","0000-00-00"
5019,"5019","Tampa p/Corrimão Redondo BC - 2402001 ",3.58,2.24,40,"FABIO",0,3.58,60,60,0,0,"*",3.14,40,0.00,"*","*","*","*",0.79,0,"OK 2022","060",106.00,"*",1,"PICHU               ",3811,1,"39259090","0000","UND","0000",0.000,"*",26.00,191.00,-82.00,"1002000",0,0,5102,5,3,"*",-2.00,892,0,1,20.00,0.00,0.00,0,0,"*","N","0000-00-00"
5020,"5020","Tampa p/Corrimão Redondo CR",5.64,3.76,40,"FINANCEIRO",0,5.64,50,50,0,0,"*",4.89,30,0.00,"*","*","*","*",1.08,0,"OK 2022","060",834.00,"*",1,"PICHU               ",3812,1,"39259090","0000","UND","0000",0.000,"*",-50.00,76.00,-21.00,"1002000",0,60,5405,5,3,"*",-15.00,892,0,1,871.00,0.00,0.00,0,0,"*","N","0000-00-00"
5022,"5022","Tapa Furo CZ Clic 1/2 Nyl 043 ",0.15,0.08,40,"COMPRAS",0,0.15,0,0,0,0,"*",0.06,0,0.00,"*","*","*","*",0.05,0,"ok 2023","060",300.00,"*",1,"PICHU               ",3814,1,"39252000","1800","UND","0000",0.000,"*",3563.00,8076.00,-101.00,"1001800",0,0,5102,0,1,"*",0.00,892,0,1,600.00,0.00,0.00,0,0,"*","N","0000-00-00"
5024,"5024","Tapa Furo BC Clic 1/2 Nyl 043 ",0.14,0.08,40,"COMPRAS",0,0.14,75,75,0,0,"*",0.10,30,0.00,"*","*","*","*",0.05,0,"OK 2023","060",17264.00,"*",1,"PICHU               ",3816,1,"39259090","0000","UND","0000",0.000,"*",3477.00,3394.00,1184.00,"1001800",0,0,5102,5,3,"*",-400.00,892,0,1,21369.00,0.00,0.00,0,0,"*","N","0000-00-00"
5025,"]5025","Nyl 042 BC Tapa Furo Clic 3/8 pct c/ 100         1109028",9.60,6.00,40,"FABIO",0,9.60,60,60,0,0,"*",8.40,40,0.00,"*","*","*","*",0.00,0,"OK 2023","060",-2461.00,"*",1,"PICHU               ",3817,1,"39259090","0000","UND","0000",0.000,"*",-1901.00,17082.00,-14224.00,"1001800",0,0,5102,5,3,"*",-3100.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5026,"5026","Nyl 042 PT Tapa Furo Clic 3/8 pct c/ 100           1109030",8.00,5.00,40,"FABIO",0,8.00,60,60,0,0,"*",7.00,40,0.00,"*","*","*","*",0.03,0,"OK 2022","060",-145.00,"*",1,"PICHU               ",3818,1,"39259090","0000","UND","0000",0.000,"*",9222.00,13632.00,-1100.00,"1001800",0,0,5102,5,3,"*",-3700.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5027,"5027","Nyl 042 CZ Tapa Furo Clic 3/8 pct c/ 100",9.60,6.00,40,"FABIO",0,9.60,60,60,0,0,"*",0.05,0,0.00,"*","*","*","*",0.02,0,"OK 2023","060",-1518.00,"*",1,"PICHU               ",3819,1,"39259090","0000","UND","0000",0.000,"*",2739.00,12933.00,-100.00,"1001800",0,0,5102,5,3,"*",0.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5031,"5031","Tarugo de Espuma 10mm PT - Koi Espumas",0.28,0.17,64,"FINANCEIRO",0,0.28,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.18,0,"OK 2023","060",-1230.00,"*",1,"KOI ESPUMAS         ",3823,1,"39161000","1800","UND","0000",0.000,"*",1450.00,700.00,-300.00,"1000500",0,60,5405,5,3,"*",-50.00,137837,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5032,"5032","Tarugo de Espuma 12mm CZ - Koi Espumas",0.53,0.32,64,"FINANCEIRO",0,0.53,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.21,0,"OK 2023","060",-980.00,"*",1,"KOI ESPUMAS         ",3824,1,"39161000","1800","UND","0000",0.000,"*",1420.00,0.00,0.00,"1000500",0,60,5405,5,3,"*",-100.00,137837,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5033,"5033","Tarugo de Espuma 15mm PT ",0.68,0.41,64,"SISTEMA",0,0.68,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.27,0,"OK 2021","060",-200.00,"*",1,"KOI ESPUMAS         ",3825,1,"39161000","1800","UND","0000",0.000,"*",600.00,1100.00,0.00,"1000500",0,60,5405,5,3,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5034,"5034","Tarugo de Espuma 8mm PT - Koi Espumas",0.25,0.15,64,"FINANCEIRO",0,0.25,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.10,0,"OK 2023","060",1400.00,"*",1,"KOI ESPUMAS         ",3826,1,"39161000","1800","UND","0000",0.000,"*",2250.00,850.00,0.00,"1000500",0,60,5405,5,3,"*",656.00,137837,0,1,1400.00,0.00,0.00,0,0,"*","N","0000-00-00"
13139,"13139","Escova 5x7 Bobina 350m Cinza - Vedugal",0.38,0.25,66,"COMPRAS",0,0.38,50,50,0,0,"*",0.34,30,0.00,"*","*","*","*",0.18,0,"OK 2023","000",16512.00,"*",1,"ICILEGEL            ",11699,0,"59119000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,144416,0,1,16512.00,0.00,0.00,0,0,"*","N","0000-00-00"
12741,"12741","UDI 9209432 PTf (con 384/385) Contra Fecho central gold ",6.83,4.25,15,"FABIO",0,6.83,50,50,0,0,"*",5.92,30,0.00,"*","*","*","*",0.00,0,"OK 2023","060",187.00,"*",1,"UDINESE             ",11300,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,651.00,0.00,0.00,0,0,"*","N","0000-00-00"
5043,"5043","Tela Mosq Indl Nyl CZ 0.80cm ",651.75,434.50,80,"GERENCIA",0,651.75,50,50,0,0,"*",564.85,30,0.00,"*","*","*","*",4.53,0,"OK 2022","000",0.00,"*",1,"CATUMBI             ",3834,0,"54077100","1200","UND","0000",0.000,"*",273.00,349.00,202.00,"0",0,60,5405,5,3,"*",-1.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10062,"10062","Tela Mosq Indl BC 1.20m RL 50MT",907.20,648.00,80,"GERENCIA",0,907.20,40,40,0,0,"*",777.60,20,0.00,"*","*","*","*",0.00,0,"OK 2023","000",0.00,"*",1,"CATUMBI             ",8585,0,"54071019","1200","UND","0000",0.000,"*",380.00,0.00,0.00,"0",0,0,5102,0,0,"*",70.00,999999,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
10063,"10063","Puxador Tub BZ 200/100 x 25 - Mercadão",57.50,33.80,31,"SISTEMA",0,57.50,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",41.13,0,"OK 2021","060",0.00,"*",1,"MERCADÃO            ",8586,1,"76109000","1800","UND","0000",0.000,"*",5.00,0.00,0.00,"1007100",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5051,"5051","Tranqueta c/Bico BC - Isero/Brasf",6.00,3.95,76,"FINANCEIRO",0,6.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",2.30,0,"OK 2023","060",-288.00,"*",1,"BRASFORTAL/JL REPRES",3842,1,"83014000","1200","UND","0000",0.000,"*",310.00,911.00,45.00,"1007500",0,60,5405,5,3,"*",134.00,141667,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5052,"5052","Tranqueta s/Bico BC ZAMAC - 2602010",9.04,5.65,40,"FABIO",0,9.04,60,60,0,0,"*",7.91,40,0.00,"*","*","*","*",2.30,0,"OK 2023","060",-399.00,"*",1,"PICHU               ",3843,1,"83014000","1200","UND","0000",0.000,"*",4333.00,201.00,-17.00,"1007500",0,60,5405,5,3,"*",-149.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5055,"5055","Tranqueta c/Bico PT - Brasf",7.21,4.65,76,"FINANCEIRO",0,7.21,55,55,0,0,"*",6.05,30,0.00,"*","*","*","*",1.94,0,"OK 2023","060",-113.00,"*",1,"BRASFORTAL/JL REPRES",3846,1,"83014000","1200","UND","0000",0.000,"*",819.00,493.00,25.00,"1007500",0,60,5405,5,3,"*",-21.00,872,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5056,"5056","Tranqueta c/Bico CR - Brasf",6.00,3.95,76,"FINANCEIRO",0,6.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.94,0,"OK 2023","060",547.00,"*",1,"BRASFORTAL/JL REPRES",3847,1,"83014000","1200","UND","0000",0.000,"*",948.00,419.00,-34.00,"1007500",0,60,5405,5,3,"*",335.00,849,0,1,565.00,0.00,0.00,0,0,"*","N","0000-00-00"
5057,"5057","Ventosa p/Prateleira P 25mm - G Vetro",0.18,0.11,115,"SISTEMA",0,0.18,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.11,0,"OK 2021","060",-82.00,"*",1,"GLASS VETRO         ",3848,1,"39041090","1800","UND","0000",0.000,"*",-2806.00,1647.00,0.00,"1002000",0,60,5405,5,3,"*",150.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13791,"13791","F1 150x300 - PT QUADRADO GLASSKIT",180.79,179.00,13,"FABIO",0,180.79,1,1,0,0,"*",180.79,1,0.00,"*","*","*","*",41.72,0,"OK 2022","060",1.00,"*",1,"KIT BOX TAVARES     ",12353,1,"76101000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,591,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5060,"5060","Tranqueta Nylon C/Bico PT ",2.69,1.79,40,"FINANCEIRO",0,2.69,50,50,0,0,"*",1.91,0,0.00,"*","*","*","*",0.93,0,"OK 2022","060",433.00,"*",1,"PICHU               ",3850,1,"39259090","0000","UND","0000",0.000,"*",369.00,47.00,214.00,"1001600",0,60,5405,5,3,"*",0.00,892,0,1,425.00,0.00,0.00,0,0,"*","N","0000-00-00"
5061,"5061","Tranqueta Nylon S/Bico PT",2.61,1.63,40,"FABIO",0,2.61,60,60,0,0,"*",2.28,40,0.00,"*","*","*","*",0.79,0,"OK 2022","060",52.00,"*",1,"PICHU               ",3851,1,"39259090","0000","UND","0000",0.000,"*",203.00,304.00,-5.00,"1001600",0,60,5405,5,3,"*",-40.00,892,0,1,222.00,0.00,0.00,0,0,"*","N","0000-00-00"
5063,"5063","Tranqueta S/Bico-PT ZAMAC - 2602012",9.71,6.07,40,"FABIO",0,9.71,60,60,0,0,"*",8.50,40,0.00,"*","*","*","*",1.94,0,"OK 2023","060",257.00,"*",1,"PICHU               ",3852,1,"79070090","1200","UND","0000",0.000,"*",1541.00,690.00,-53.00,"1007500",0,0,5102,5,3,"*",-97.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
9451,"9451","TQ 300 Torre Inox - TM",140.93,93.95,26,"FINANCEIRO +",0,140.93,50,50,0,0,"*",122.14,30,0.00,"*","*","*","*",0.00,0,"OK 2022","060",186.00,"*",1,"T&M ACESSÓRIOS      ",7972,1,"83024900","1800","UND","0000",0.000,"*",284.00,45.00,0.00,"1007100",0,60,5405,5,3,"*",-2.00,999999,0,1,208.00,0.00,0.00,0,0,"*","N","0000-00-00"
11491,"11491","VE3 BC Kit Versatik 200 x 240 8mm ",754.59,503.06,43,"COMPRAS",0,754.59,50,50,0,0,"*",653.98,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",0.00,"*",1,"TEC-VIDROS          ",10036,1,"76101000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",2.00,142546,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5081,"5081","Trinco Avião BC - Mundial",25.76,17.17,50,"FABIO",0,25.76,50,50,0,0,"*",22.32,30,0.00,"*","*","*","*",3.52,0,"OK 2023","060",157.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3859,1,"83014000","1200","UND","0000",0.000,"*",45.00,-5.00,91.00,"1007500",0,60,5405,5,3,"*",80.00,918,0,1,240.00,0.00,0.00,0,0,"*","N","0000-00-00"
5082,"5082","Trinco Avião CR - Mundial",22.15,14.97,50,"COMPRAS",0,22.15,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",3.31,0,"OK 2023","060",227.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3860,1,"83014000","1200","UND","0000",0.000,"*",197.00,197.00,-1.00,"1007500",0,60,5405,5,3,"*",156.00,141902,0,1,227.00,0.00,0.00,0,0,"*","N","0000-00-00"
11493,"11493","Perfil KS BC 200 8mm e Conj Rold e Acess P/Sacada ",1066.00,874.71,43,"SISTEMA",0,1066.00,0,0,0,0,"*",621.90,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",2.00,"*",1,"TEC-VIDROS          ",10038,1,"76042920","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",2.00,0,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
5085,"5085","Trinco Escorpião BC - Mundial/Isero",23.22,15.71,50,"FINANCEIRO",0,23.22,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.10,0,"OK 2023","060",169.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3863,1,"83014000","1200","UND","0000",0.000,"*",327.00,307.00,0.00,"1007500",0,60,5405,5,3,"*",185.00,872,0,1,170.00,0.00,0.00,0,0,"*","N","0000-00-00"
5086,"5086","Trinco Escorpião CR - Mundial/Isero",21.83,14.97,50,"FINANCEIRO",0,21.83,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",3.81,0,"OK 2023","060",149.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3864,1,"83014000","1200","UND","0000",0.000,"*",90.00,97.00,-1.00,"1007500",0,60,5405,5,3,"*",235.00,141902,0,1,141.00,0.00,0.00,0,0,"*","N","0000-00-00"
5087,"5087","Trinco Escorpião PT - Mundial/Isero",22.35,15.37,50,"FINANCEIRO",0,22.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",3.81,0,"OK 2023","060",100.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3865,1,"83014000","1200","UND","0000",0.000,"*",184.00,190.00,0.00,"1007500",0,60,5405,5,3,"*",158.00,141902,0,1,102.00,0.00,0.00,0,0,"*","N","0000-00-00"
5089,"5089","Trinco Mundial CR",22.15,14.97,50,"FINANCEIRO",0,22.15,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.39,0,"OK 2023","060",301.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3867,1,"83014000","1200","UND","0000",0.000,"*",313.00,344.00,0.00,"1007500",0,0,5102,0,0,"*",313.00,141902,0,1,299.00,0.00,0.00,0,0,"*","N","0000-00-00"
9445,"9445","Fecho Jumbo FJI 400 BC - Fergus",27.87,17.42,59,"FABIO",0,27.87,60,60,0,0,"*",24.39,40,0.00,"*","*","*","*",1.87,0,"OK 2023","060",152.00,"*",1,"FERGUS              ",7966,1,"83021000","0000","UND","0000",0.000,"*",34.00,-5.00,0.00,"1007100",0,60,5405,5,3,"*",-13.00,140446,0,1,166.00,0.00,0.00,0,0,"*","N","0000-00-00"
5091,"5091","Trinco Mundial PT ",22.52,15.01,50,"FABIO",0,22.52,50,50,0,0,"*",19.51,30,0.00,"*","*","*","*",3.31,0,"OK 2023","060",194.00,"*",1,"ISERO/UNIÃO MUNDIAL ",3869,1,"83014000","1200","UND","0000",0.000,"*",146.00,235.00,0.00,"1007500",0,0,5102,0,0,"*",254.00,141902,0,1,194.00,0.00,0.00,0,0,"*","N","0000-00-00"
5094,"5094","Ferrolho 2 Preto PAR - Fergus UN",15.62,9.76,59,"FABIO",0,15.62,60,60,0,0,"*",12.69,30,0.00,"*","*","*","*",1.95,0,"OK 2023","060",-253.00,"*",1,"FERGUS              ",3872,1,"83014000","1800","UND","0000",0.000,"*",396.00,825.00,-10.00,"1007500",0,60,5405,5,3,"*",-59.00,140446,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
5095,"5095","Ferrolho 3 Branco PAR - Fergus UN",18.62,11.64,59,"FABIO",0,18.62,60,60,0,0,"*",16.30,40,0.00,"*","*","*","*",2.25,0,"OK 2023","060",96.00,"*",1,"FERGUS              ",3873,1,"83014000","1800","UND","0000",0.000,"*",2.00,284.00,-4.00,"1007500",0,60,5405,5,3,"*",1.00,140446,0,1,138.00,0.00,0.00,0,0,"*","N","0000-00-00"
5100,"5100","Folha de Cortiça 60x45 - Glasspeças",34.66,17.33,47,"FABIO",0,34.66,100,100,0,0,"*",29.46,70,0.00,"*","*","*","*",8.45,0,"OK 2021","000",0.00,"*",1,"GLASSPEÇAS          ",3878,0,"83021000","1800","UND","0000",0.000,"*",30.00,23.00,-3.00,"1001600",0,60,5405,5,3,"*",6.00,138135,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
