"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1"
9271,"9271","SM 1013S BC Pivô Invertido p/Dob Inf Z - Glasspeças",6.33,4.22,47,"COMPRAS",0,6.33,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","060",77.00,"*",1,"GLASSPEÇAS          ",7786,0,"83024100","18","UND","0000",0.000,"*",35.00,32.00,0.00,"1007400",0,60,5405,5,3,"*",-16.00,138135,0,1,83.00
328,"328","SM 1002 BC Botão de Correção Simples - Glasspeças",4.35,2.89,47,"FINANCEIRO",0,4.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.72,0,"OK 2021","060",274.00,"*",1,"GLASSPEÇAS          ",282,1,"83021000","1800","UND","0000",0.000,"*",256.00,178.00,-75.00,"1007400",0,60,5405,5,3,"*",159.00,138135,0,1,309.00
330,"330","SM 1002 CR Botão de Correção Simples - Glasspecas",4.34,2.89,47,"COMPRAS",0,4.34,50,50,0,0,"*",3.76,30,0.00,"*","*","*","*",1.72,0,"OK 2021","060",701.00,"*",1,"GLASSPEÇAS          ",284,1,"83021000","1800","UND","0000",0.000,"*",301.00,295.00,0.00,"1007400",0,60,5405,5,3,"*",-21.00,138135,0,1,703.00
331,"331","SM 1002 NF Botão de Correção Simples NF - Pegeral",4.35,2.90,47,"FINANCEIRO",0,4.35,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.72,0,"Ok 2021","060",112.00,"*",1,"GLASSPEÇAS          ",285,1,"83024100","1800","UND","0000",0.000,"*",98.00,57.00,101.00,"1007400",0,0,5102,0,0,"*",114.00,138135,0,1,112.00
333,"333","SM 1002A BC Botão de Correção Lâmina - Glasspeças",10.07,6.71,47,"COMPRAS",0,10.07,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.00,0,"OK 2021","060",181.00,"*",1,"GLASSPEÇAS          ",287,1,"83021000","1800","UND","0000",0.000,"*",122.00,339.00,0.00,"1007400",0,60,5405,5,3,"*",146.00,138135,0,1,157.00
335,"335","SM 1002A CR Botão de Correção Lâmina - Glasspeças",10.07,6.71,47,"COMPRAS",0,10.07,50,50,0,0,"*",8.72,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",-135.00,"*",1,"GLASSPEÇAS          ",289,1,"83021000","1800","UND","0000",0.000,"*",201.00,189.00,-2.00,"1007400",0,60,5405,5,3,"*",-41.00,138135,0,1,27.00
336,"336","SM 1002A NF Botão de Correção Lâmina - Pegeral",10.08,6.72,47,"FINANCEIRO",0,10.08,50,50,0,0,"*",0.00,0,0.00,"*","*","*","*",4.00,0,"OK 2021","060",55.00,"*",1,"GLASSPEÇAS          ",290,1,"83024100","1800","UND","0000",0.000,"*",43.00,62.00,50.00,"1007400",0,0,5102,0,0,"*",13.00,138135,0,1,70.00
337,"337","SM 1002A PT Botão de Correção Lâmina - Glasspeças",10.07,6.71,47,"COMPRAS",0,10.07,50,50,0,0,"*",8.72,30,0.00,"*","*","*","*",4.00,0,"OK 2021","060",-243.00,"*",1,"GLASSPEÇAS          ",291,1,"83021000","1800","UND","0000",0.000,"*",320.00,53.00,0.00,"1007400",0,60,5405,0,0,"*",-289.00,138135,0,1,0.00
343,"343","SM 1003 BC Corrente p/Basculante - WC",6.02,4.01,47,"COMPRAS",0,6.02,50,50,0,0,"*",5.21,30,0.00,"*","*","*","*",4.72,0,"OK 2022","000",238.00,"*",1,"GLASSPEÇAS          ",297,0,"73158900","1800","UND","0000",0.000,"*",-16.00,-231.00,267.00,"1005500",0,60,5405,5,3,"*",436.00,138135,0,1,200.00
344,"344","SM 1003 BZ Corrente p/Basculante - Glasspeças",6.05,4.01,47,"FINANCEIRO",0,6.05,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.72,0,"OK 2022","000",1928.00,"*",1,"GLASSPEÇAS          ",298,0,"73151290","1800","UND","0000",0.000,"*",1189.00,193.00,136.00,"1005500",0,60,5405,5,3,"*",75.00,999999,0,1,1928.00
345,"345","SM 1003 CR Corrente p/Basculante - WC",3.75,2.35,47,"FINANCEIRO",0,3.75,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.72,0,"OK 2022","000",194.00,"*",1,"GLASSPEÇAS          ",299,0,"73158900","1800","UND","0000",0.000,"*",1729.00,275.00,128.00,"1005500",0,0,5102,5,3,"*",1312.00,138135,0,1,202.00
346,"346","SM 1003 NF Corrente p/Basculante ",3.85,2.35,47,"FINANCEIRO",0,3.85,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",4.72,0,"OK 2022","000",139.00,"*",1,"GLASSPEÇAS          ",300,0,"73158200","1800","UND","0000",0.000,"*",927.00,-101.00,331.00,"1005500",0,60,5405,5,3,"*",263.00,138135,0,1,166.00
347,"347","SM 1003 PT Corrente p/Basculante - WC",6.02,4.01,47,"COMPRAS",0,6.02,50,50,0,0,"*",5.21,30,0.00,"*","*","*","*",4.72,0,"OK 2022","000",-124.00,"*",1,"GLASSPEÇAS          ",301,0,"73158900","1800","UND","0000",0.000,"*",470.00,-377.00,753.00,"1005500",0,0,5102,5,3,"*",-67.00,138135,0,1,0.00
348,"348","SM 1003A Argola BC - WC",0.93,0.62,47,"COMPRAS",0,0.93,50,50,0,0,"*",0.81,30,0.00,"*","*","*","*",0.21,0,"OK 2021","000",392.00,"*",1,"GLASSPEÇAS          ",302,0,"73158900","1800","UND","0000",0.000,"*",181.00,912.00,-179.00,"1005500",0,60,5405,5,3,"*",2034.00,138135,0,1,376.00
349,"349","SM 1003A Argola BZ - Glasspeças",0.92,0.61,47,"FINANCEIRO",0,0.92,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.21,0,"Ok 2022","000",1877.00,"*",1,"GLASSPEÇAS          ",303,0,"73151290","1800","UND","0000",0.000,"*",3156.00,-2250.00,3052.00,"1005500",0,60,5405,5,3,"*",2009.00,138135,0,1,1877.00
350,"G350","SM 1003A Argola CR - WC",0.33,0.19,47,"FINANCEIRO",0,0.33,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.21,0,"OK 2022","000",726.00,"*",1,"GLASSPEÇAS          ",304,0,"73158900","1800","UND","0000",0.000,"*",841.00,-399.00,2120.00,"1005500",0,0,5102,5,3,"*",2564.00,138135,0,1,738.00
352,"352","SM 1003A Argola PT - WC",0.92,0.61,47,"COMPRAS",0,0.92,50,50,0,0,"*",0.79,30,0.00,"*","*","*","*",0.21,0,"OK 2021","000",63.00,"*",1,"GLASSPEÇAS          ",306,0,"73158900","1800","UND","0000",0.000,"*",4603.00,1219.00,-40.00,"1005500",0,0,5102,5,3,"*",186.00,138135,0,1,182.00
353,"353","SM 1005 BC Calota para Corrente - Glasspeças",1.22,0.81,47,"COMPRAS",0,1.22,50,50,0,0,"*",1.05,30,0.00,"*","*","*","*",0.92,0,"OK 2021","060",424.00,"*",1,"GLASSPEÇAS          ",307,1,"83021000","1800","UND","0000",0.000,"*",72.00,366.00,1.00,"1007400",0,60,5405,5,3,"*",-25.00,138135,0,1,237.00
354,"354","SM 1005 BZ Calota para Corrente - Glasspeças",1.25,0.81,47,"FINANCEIRO",0,1.25,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.92,0,"OK 2021","060",74.00,"*",1,"GLASSPEÇAS          ",308,1,"83024100","1800","UND","0000",0.000,"*",63.00,-183.00,308.00,"1007400",0,0,5102,0,0,"*",83.00,138135,0,1,74.00
355,"355","SM 1005 CR Calota para Corrente ",1.27,0.81,47,"FINANCEIRO",0,1.27,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.92,0,"OK 2021","060",311.00,"*",1,"GLASSPEÇAS          ",309,1,"83024100","1800","UND","0000",0.000,"*",168.00,268.00,-3.00,"1007400",0,60,5405,5,3,"*",77.00,138135,0,1,318.00
356,"356","SM 1005 NF Calota para Corrente",1.89,0.81,47,"FINANCEIRO",0,1.89,50,50,0,0,"*",1.64,30,0.00,"*","*","*","*",0.92,0,"OK 2021","060",121.00,"*",1,"GLASSPEÇAS          ",310,1,"83024100","1800","UND","0000",0.000,"*",142.00,217.00,0.00,"1007400",0,0,5102,0,0,"*",-2.00,138135,0,1,124.00
357,"357","SM 1005 PT Calota para Corrente - Glasspeças",1.22,0.81,47,"COMPRAS",0,1.22,50,50,0,0,"*",1.05,30,0.00,"*","*","*","*",0.92,0,"OK 2021","060",-45.00,"*",1,"GLASSPEÇAS          ",311,1,"83021000","1800","UND","0000",0.000,"*",94.00,332.00,-8.00,"1007400",0,60,5405,5,3,"*",-47.00,138135,0,1,264.00
365,"365","SM 1013 CR Pivô p/Dobradiça Inf - Glasspeças",13.71,9.14,47,"FINANCEIRO",0,13.71,50,50,0,0,"*",11.88,30,0.00,"*","*","*","*",5.13,0,"OK 2021","060",11.00,"*",1,"GLASSPEÇAS          ",318,1,"83021000","1800","UND","0000",0.000,"*",64.00,60.00,98.00,"0102600",0,60,5405,5,3,"*",-6.00,138135,0,1,18.00
367,"367","SM 1013 PT Pivô p/Dobradiça Inf - Glasspeças",13.73,9.14,47,"COMPRAS",0,13.73,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",5.13,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",320,1,"83021000","1800","UND","0000",0.000,"*",117.00,-47.00,100.00,"0102600",0,60,5405,5,3,"*",4.00,138135,0,1,23.00
11700,"11700","SM 1126 PT Conj Carr P/Correr 2 Moveis Esq - Glasspeças",547.80,365.40,47,"FINANCEIRO",0,547.80,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",20.76,0,"OK 2021","060",0.00,"*",1,"GLASSPEÇAS          ",10249,1,"83021000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,138135,0,1,0.00
378,"5378","SM 1013 BC Pivô p/Dobradiça Inf - Glasspeças ",13.71,9.14,47,"COMPRAS",0,13.71,50,50,0,0,"*",11.88,30,0.00,"*","*","*","*",1.05,0,"OK 2021","060",41.00,"*",1,"GLASSPEÇAS          ",326,1,"83021000","1800","UND","0000",0.000,"*",101.00,-158.00,243.00,"1007400",0,60,5405,5,3,"*",-9.00,138135,0,1,25.00
380,"380","SM 1038 CR Capuchinho p/Trinco Pino 10mm - Glasspeças",2.15,1.43,47,"COMPRAS",0,2.15,50,50,0,0,"*",1.86,30,0.00,"*","*","*","*",1.05,0,"OK 2021","060",238.00,"*",1,"GLASSPEÇAS          ",328,1,"83024100","1800","UND","0000",0.000,"*",88.00,157.00,81.00,"1007400",0,60,5405,5,3,"*",51.00,138135,0,1,248.00
381,"381","SM 1038 NF Capuchinho p/Trinco Pino 10mm - Pegeral",2.95,1.94,47,"FINANCEIRO",0,2.95,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.05,0,"OK 2021","060",248.00,"*",1,"GLASSPEÇAS          ",329,1,"83024100","1800","UND","0000",0.000,"*",316.00,-122.00,223.00,"1007400",0,60,5405,5,3,"*",295.00,138135,0,1,247.00
383,"383","SM 1038A BC Capuchinho p/Trinco Corr - Glasspeças",3.65,2.41,47,"COMPRAS",0,3.65,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.45,0,"OK 2021","060",264.00,"*",1,"GLASSPEÇAS          ",331,1,"83024100","1800","UND","0000",0.000,"*",189.00,-35.00,102.00,"1007400",0,60,5405,5,3,"*",64.00,138135,0,1,164.00
385,"385","SM 1038A CR Capuchinho p/Trinco Corr - Glasspeças ",3.65,2.41,47,"FINANCEIRO",0,3.65,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.45,0,"OK 2021","060",321.00,"*",1,"GLASSPEÇAS          ",333,1,"83024100","1800","UND","0000",0.000,"*",340.00,66.00,59.00,"1007400",0,0,5102,0,0,"*",84.00,138135,0,1,321.00
386,"386","SM 1038A NF Capuchinho p/Trinco de Corr",3.40,2.26,47,"FINANCEIRO",0,3.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.45,0,"OK 2021","060",238.00,"*",1,"GLASSPEÇAS          ",334,1,"83024100","1800","UND","0000",0.000,"*",248.00,44.00,108.00,"1007400",0,0,5102,0,0,"*",242.00,138135,0,1,238.00
387,"387","SM 1038A PT Capuchinho p/Trinco Corr - Glasspeças",3.65,2.41,47,"COMPRAS",0,3.65,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.45,0,"OK 2021","060",104.00,"*",1,"GLASSPEÇAS          ",335,1,"83024100","1800","UND","0000",0.000,"*",102.00,119.00,0.00,"1007400",0,0,5102,0,0,"*",30.00,138135,0,1,57.00
390,"390","SM 1038C CR Capuchinho p/Trinco - Glasspeças",4.92,3.23,47,"FINANCEIRO",0,4.92,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.33,0,"OK 2021","060",134.00,"*",1,"GLASSPEÇAS          ",338,1,"83024100","1800","UND","0000",0.000,"*",311.00,130.00,41.00,"1007400",0,60,5405,5,3,"*",37.00,138135,0,1,141.00
392,"392","SM 1038C PT Capuchinho p/Trinco - Glasspeças",4.92,3.23,47,"FINANCEIRO",0,4.92,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",1.33,0,"OK 2021","060",191.00,"*",1,"GLASSPEÇAS          ",340,1,"83024100","1800","UND","0000",0.000,"*",56.00,32.00,0.00,"1007400",0,0,5102,0,0,"*",95.00,138135,0,1,207.00
395,"395","SM 1110 CR Dob Pivotante Sup - Glasspeças",41.67,27.73,47,"COMPRAS",0,41.67,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",11.00,"*",1,"GLASSPEÇAS          ",342,1,"83021000","1800","UND","0000",0.000,"*",13.00,33.00,-5.00,"0102600",0,60,5405,5,3,"*",4.00,138135,0,1,11.00
397,"397","SM 1101 PT Dobradiça Superior - Glasspeças",27.94,18.62,47,"COMPRAS",0,27.94,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",12.72,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",344,1,"83021000","1800","UND","0000",0.000,"*",77.00,83.00,-5.00,"0102600",0,60,5405,5,3,"*",0.00,138135,0,1,17.00
403,"403","SM 1103 BC Dobradiça Inf c/Mola - Glasspeças",38.16,25.44,47,"COMPRAS",0,38.16,50,50,0,0,"*",33.07,30,0.00,"*","*","*","*",15.85,0,"OK 2021","060",64.00,"*",1,"GLASSPEÇAS          ",350,1,"83021000","1800","UND","0000",0.000,"*",70.00,-129.00,180.00,"0102600",0,60,5405,5,3,"*",-42.00,138135,0,1,53.00
405,"405","SM 1103 CR Dobradiça Inf c/Mola - Glasspeças",41.97,27.98,47,"COMPRAS",0,41.97,50,50,0,0,"*",36.37,30,0.00,"*","*","*","*",15.85,0,"OK 2021","060",27.00,"*",1,"GLASSPEÇAS          ",352,1,"83021000","1800","UND","0000",0.000,"*",107.00,22.00,38.00,"0102600",0,60,5405,5,3,"*",34.00,138135,0,1,0.00
438,"438","SM 1110 BC Dob Pivotante Sup - Glasspeças",41.67,27.73,47,"FINANCEIRO",0,41.67,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.18,0,"OK 2021","060",18.00,"*",1,"GLASSPEÇAS          ",380,1,"83024100","1800","UND","0000",0.000,"*",25.00,3.00,0.00,"1007400",0,60,5405,5,3,"*",6.00,138135,0,1,18.00
441,"441","SM 1110 NF Dob Pivotante Superior ",27.01,17.38,47,"FINANCEIRO",0,27.01,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.18,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",383,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"1007400",0,0,5102,0,0,"*",6.00,138135,0,1,23.00
442,"442","SM 1110 PT Dob Pivotante Sup - Glasspeças",41.67,27.73,47,"FINANCEIRO",0,41.67,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.18,0,"OK 2021","060",18.00,"*",1,"GLASSPEÇAS          ",384,1,"83024100","1800","UND","0000",0.000,"*",56.00,38.00,0.00,"1007400",0,0,5102,0,0,"*",10.00,138135,0,1,16.00
448,"448","SM 1112 BC Dob Pivotante Inferior - Glasspeças",40.71,27.13,47,"FINANCEIRO",0,40.71,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.12,0,"OK 2021","060",12.00,"*",1,"GLASSPEÇAS          ",390,1,"83024100","1800","UND","0000",0.000,"*",17.00,12.00,-4.00,"1007400",0,102,5102,0,0,"*",1.00,138135,0,1,12.00
450,"450","SM 1112 CR Dob Pivotante Inferior - Glasspeças",40.71,27.13,47,"FINANCEIRO",0,40.71,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.12,0,"OK 2021","060",23.00,"*",1,"GLASSPEÇAS          ",392,1,"83024100","1800","UND","0000",0.000,"*",15.00,15.00,0.00,"1007400",0,0,5102,0,0,"*",5.00,138135,0,1,23.00
452,"452","SM 1112 PT Dob Pivotante Inferior -  Glasspeças",40.71,27.13,47,"COMPRAS",0,40.71,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",13.12,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",394,1,"83024100","1800","UND","0000",0.000,"*",66.00,16.00,0.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,13.00
453,"453","SM 1112F BC Dob Pivot Inf p/Mola - Glasspeças",66.50,44.33,47,"FINANCEIRO",0,66.50,50,50,0,0,"*",57.63,30,0.00,"*","*","*","*",16.66,0,"OK 2021","060",15.00,"*",1,"GLASSPEÇAS          ",395,1,"83024100","1800","UND","0000",0.000,"*",5.00,1.00,0.00,"1007400",0,60,5405,5,3,"*",0.00,138135,0,1,15.00
455,"455","SM 1112F CR Dob Pivot Inf p/M Hidr - Glasspeças",126.50,84.27,47,"FINANCEIRO",0,126.50,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",16.66,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",397,1,"83024100","1800","UND","0000",0.000,"*",12.00,-20.00,24.00,"1007400",0,60,5405,5,3,"*",4.00,138135,0,1,10.00
457,"457","SM 1112F PT Dob Pivot Inf p/Mola - Glasspeças",68.00,45.33,47,"COMPRAS",0,68.00,50,50,0,0,"*",58.93,30,0.00,"*","*","*","*",16.66,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",399,1,"83024100","1800","UND","0000",0.000,"*",14.00,1.00,0.00,"1007400",0,0,5102,0,0,"*",-3.00,138135,0,1,8.00
9121,"9121","SM 1523 BC Trinco p/Bascul Central - Glasspeças",14.90,9.91,47,"COMPRAS",0,14.90,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",9.29,0,"OK 2021","060",53.00,"*",1,"GLASSPEÇAS          ",7630,1,"83014000","1800","UND","0000",0.000,"*",177.00,107.00,150.00,"1007400",0,60,5405,5,3,"*",97.00,138135,0,1,25.00
466,"466","SM 1114 NF Dob Lateral Automática - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",12.34,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",408,1,"83021000","1800","UND","0000",0.000,"*",70.00,-79.00,120.00,"1007400",0,0,5102,0,0,"*",-8.00,138135,0,1,24.00
468,",468","SM 1115 BC Dob Lateral Simples Z - Glasspeças",29.87,19.91,47,"COMPRAS",0,29.87,50,50,0,0,"*",25.88,30,0.00,"*","*","*","*",12.34,0,"OK 2021","060",98.00,"*",1,"GLASSPEÇAS          ",410,1,"83021000","1800","UND","0000",0.000,"*",158.00,116.00,0.00,"1007400",0,60,5405,5,3,"*",22.00,138135,0,1,54.00
473,"473","SM 1116 BC Dobradiça Lat Horizontal - Glasspeças",48.40,32.24,47,"FINANCEIRO",0,48.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.27,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",415,1,"83021000","1800","UND","0000",0.000,"*",30.00,12.00,14.00,"1007400",0,60,5405,5,3,"*",-4.00,138135,0,1,24.00
475,"475","SM 1116 CR Dobradiça Lat Horizontal - Glasspeças",48.40,32.24,47,"FINANCEIRO",0,48.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.27,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",417,1,"83024100","1800","UND","0000",0.000,"*",37.00,1.00,22.00,"1007400",0,60,5405,5,3,"*",6.00,138135,0,1,16.00
476,"476","SM 1116 NF Dobradiça Lat Horizontal - Glasspeças",48.40,32.24,47,"FINANCEIRO",0,48.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.27,0,"OK 2021","060",17.00,"*",1,"GLASSPEÇAS          ",418,1,"83024100","1800","UND","0000",0.000,"*",20.00,15.00,4.00,"1007400",0,0,5102,0,0,"*",20.00,138135,0,1,17.00
477,"477","SM 1116 PT Dobradiça Lat Horizontal - Glasspeças",48.40,32.24,47,"FINANCEIRO",0,48.40,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",14.27,0,"OK 2021","060",29.00,"*",1,"GLASSPEÇAS          ",419,1,"83024100","1800","UND","0000",0.000,"*",44.00,19.00,0.00,"1007400",0,60,5405,5,3,"*",19.00,138135,0,1,27.00
478,"478","SM 1117 BC Dobradiça Horiz Dupla - Glasspeças",82.37,54.89,47,"FINANCEIRO",0,82.37,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",24.49,0,"OK 2021","060",32.00,"*",1,"GLASSPEÇAS          ",420,1,"83024100","1800","UND","0000",0.000,"*",33.00,22.00,-2.00,"1007400",0,0,5102,0,0,"*",13.00,138135,0,1,32.00
480,"480","SM 1117 CR Dobradiça Horiz Dupla - Glasspeças",82.37,54.89,47,"FINANCEIRO",0,82.37,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",24.49,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",422,1,"83024100","1800","UND","0000",0.000,"*",16.00,-47.00,94.00,"1007400",0,0,5102,0,0,"*",10.00,138135,0,1,19.00
481,"481","SM 1117 NF Dobradiça Horizontal Dupla ",51.43,31.23,47,"FINANCEIRO",0,51.43,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",24.49,0,"OK 2021","060",7.00,"*",1,"GLASSPEÇAS          ",423,1,"83024100","1800","UND","0000",0.000,"*",-2.00,0.00,0.00,"1007400",0,0,5102,0,0,"*",3.00,138135,0,1,7.00
482,"482","SM 1117 PT Dobradiça Horiz Dupla - Glasspeças",82.37,54.89,47,"FINANCEIRO",0,82.37,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",24.49,0,"OK 2021","060",14.00,"*",1,"GLASSPEÇAS          ",424,1,"83024100","1800","UND","0000",0.000,"*",19.00,15.00,0.00,"1007400",0,0,5102,0,0,"*",6.00,138135,0,1,14.00
483,"483","SM 1123 BC Dob Horiz p/Basculante - Glasspeças",13.70,9.13,47,"COMPRAS",0,13.70,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.40,0,"OK 2021","060",101.00,"*",1,"GLASSPEÇAS          ",425,1,"83024100","1800","UND","0000",0.000,"*",135.00,163.00,-18.00,"1007400",0,60,5405,5,3,"*",111.00,138135,0,1,64.00
487,"487","SM 1123 PT Dob Horiz p/Basculante - Glasspeças",13.70,9.13,47,"COMPRAS",0,13.70,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",6.40,0,"OK 2021","060",100.00,"*",1,"GLASSPEÇAS          ",429,1,"83024100","1800","UND","0000",0.000,"*",106.00,112.00,0.00,"1007400",0,60,5405,5,3,"*",145.00,138135,0,1,52.00
508,"508","SM 1126 BC Carr Simples Porta Correr - Glasspeças",39.27,26.20,47,"FINANCEIRO",0,39.27,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",20.76,0,"OK 2021","060",46.00,"*",1,"GLASSPEÇAS          ",440,1,"83021000","1800","UND","0000",0.000,"*",11.00,-38.00,49.00,"1007400",0,60,5405,5,3,"*",48.00,138135,0,1,47.00
512,"512","SM 1126 PT Carr Simples Porta Correr - Glasspeças",39.29,26.19,47,"FINANCEIRO",0,39.29,50,50,20,0,"*",34.05,30,0.00,"*","*","*","*",20.76,0,"OK 2021","060",48.00,"*",1,"GLASSPEÇAS          ",444,1,"83024100","1800","UND","0000",0.000,"*",53.00,16.00,0.00,"1007400",0,0,5102,0,0,"*",8.00,138135,0,1,48.00
9158,"9158","SM 1126C CR Carro Côncavo Simples - Glasspeças",39.27,26.19,47,"FINANCEIRO",0,39.27,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","040",82.00,"*",1,"GLASSPEÇAS          ",7668,0,"83021000","0000","UND","0000",0.000,"*",101.00,17.00,0.00,"1007400",0,0,5102,0,0,"*",16.00,138135,0,1,93.00
516,"516","SM 1126D NF Carro 1/2 Cana Duplo - Pegeral",49.90,34.39,47,"FINANCEIRO",0,49.90,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",25.36,0,"OK 2021","060",12.00,"*",1,"GLASSPEÇAS          ",448,1,"83024100","1800","UND","0000",0.000,"*",14.00,-17.00,38.00,"1007400",0,60,5405,5,3,"*",-2.00,138135,0,1,12.00
543,"543","SM 1129D BC Dob Dupla V/V Direita - Glasspeças",54.87,36.58,47,"COMPRAS",0,54.87,50,50,0,0,"*",47.55,30,0.00,"*","*","*","*",21.26,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",475,1,"83021000","1800","UND","0000",0.000,"*",25.00,-33.00,87.00,"0102600",0,60,5405,5,3,"*",46.00,138135,0,1,0.00
545,"545","SM 1129D CR Dob Dupla V/V Direita - Glasspeças",60.35,40.23,47,"COMPRAS",0,60.35,50,50,0,0,"*",52.30,30,0.00,"*","*","*","*",21.26,0,"OK 2021","060",24.00,"*",1,"GLASSPEÇAS          ",477,1,"83021000","1800","UND","0000",0.000,"*",68.00,-5.00,72.00,"0102600",0,60,5405,5,3,"*",13.00,138135,0,1,22.00
548,"548","SM 1129E BC Dob Dupla V/V Esquerda - Glasspeças",54.89,36.58,47,"FINANCEIRO",0,54.89,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",21.26,0,"OK 2021","060",16.00,"*",1,"GLASSPEÇAS          ",480,1,"83021000","1800","UND","0000",0.000,"*",21.00,-52.00,129.00,"0102600",0,60,5405,5,3,"*",6.00,138135,0,1,19.00
553,"553","SM 1130 BC Suporte p/Basc e Pivotante - Glasspeças",25.42,16.93,47,"FINANCEIRO",0,25.42,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",9.73,0,"OK 2021","060",122.00,"*",1,"GLASSPEÇAS          ",485,1,"83024100","1800","UND","0000",0.000,"*",216.00,7.00,72.00,"1007400",0,60,5405,5,3,"*",6.00,138135,0,1,123.00
555,"555","SM 1130 CR Suporte p/Basc e Pivotante - Glasspeças",25.42,16.93,47,"FINANCEIRO",0,25.42,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",9.73,0,"OK 2021","060",64.00,"*",1,"GLASSPEÇAS          ",487,1,"83024100","1800","UND","0000",0.000,"*",121.00,129.00,-34.00,"1007400",0,60,5405,5,3,"*",-8.00,138135,0,1,64.00
